priority,quarter,date,amount,vendor,description,receipt_state,candidate_count,confidence,best_source,project_code,project_source,rd_eligible,xero_next_step,xero_search,bank_line_id
2,Q2,2025-10-27,37.46,Cabcharge,CABCHARGE *13CABS ALEXANDRIA · NAB Visa ACT #8815,candidate_receipt_review,1,99,xero_transaction,ACT-IN,trip_rule,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Cabcharge 37.46 2025-10-27,a7b453be-273e-4086-835f-b98305bf4fa0
2,Q2,2025-10-06,35.00,Belong,BELONG MELBOURNE · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-FM,auto,false,"Confirm/reject receipt candidate, then approve/create Xero target.",Belong 35.00 2025-10-06,ea49f24c-437e-4d1a-9965-5ef66037b03c
2,Q3,2026-02-04,35.00,Belong,BELONG MELBOURNE · NAB Visa ACT #8815,candidate_receipt_review,1,90,receipt_email,ACT-FM,subscription,false,"Confirm/reject receipt candidate, then approve/create Xero target.",Belong 35.00 2026-02-04,b819dc08-38b7-4747-899f-1834f65a8fcc
2,Q3,2026-01-05,35.00,Belong,BELONG MELBOURNE · NAB Visa ACT #8815,candidate_receipt_review,2,90,receipt_email,ACT-FM,subscription,false,"Confirm/reject receipt candidate, then approve/create Xero target.",Belong 35.00 2026-01-05,14e88bec-2eb5-4482-bee5-c3d2b2069815
2,Q3,2026-03-06,35.00,Nest In Witta,WITTA RRC BEERWAH · NAB Visa ACT #8815,candidate_receipt_review,5,90,xero_me,ACT-FM,location,false,"Confirm/reject receipt candidate, then approve/create Xero target.",Nest In Witta 35.00 2026-03-06,a0c35bd3-6c0d-4618-978c-4062b2b8354c
2,Q2,2025-10-29,33.63,OpenAI,OPENAI *CHATGPT SUBSCR OPENAI.COM CA · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",OpenAI 33.63 2025-10-29,197a6bda-b3c3-478f-addb-162264fff0db
2,Q2,2025-10-30,33.00,Garmin Australasia,Garmin Eastern Creek · NAB Visa ACT #8815,candidate_receipt_review,1,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Garmin Australasia 33.00 2025-10-30,40ee22ac-8f71-4ac2-bbed-6dab53ea7c4e
2,Q2,2025-12-29,32.86,Webflow,OPENAI *CHATGPT SUBSCR OPENAI.COM CA · NAB Visa ACT #8815,candidate_receipt_review,5,93,xero_bill,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Webflow 32.86 2025-12-29,4480b6e9-05de-479b-b94b-e35ce2970d92
2,Q3,2026-01-30,31.54,Webflow,OPENAI *CHATGPT SUBSCR OPENAI.COM CA · NAB Visa ACT #8815,candidate_receipt_review,5,93,receipt_email,ACT-IN,subscription,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Webflow 31.54 2026-01-30,19ace815-5b55-4a14-8454-b24b51998e28
2,Q2,2025-11-03,31.43,The Maleny Pie Guy,Maleny Hot Bread Bake Maleny · NAB Visa ACT #8815,candidate_receipt_review,5,92,dext_receipt,ACT-FM,auto,false,"Confirm/reject receipt candidate, then approve/create Xero target.",The Maleny Pie Guy 31.43 2025-11-03,77c0202f-e634-464c-8411-384690badf70
2,Q2,2025-12-29,29.99,Apple Pty Ltd,APPLE.COM/BILL SYDNEY · NAB Visa ACT #8815,candidate_receipt_review,5,98,xero_bill,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Apple Pty Ltd 29.99 2025-12-29,7d559ba6-4d96-4691-a66f-e49d38b979e8
2,Q3,2026-01-09,29.85,Webflow,TWILIO INC TWILIO.COM CA · NAB Visa ACT #8815,candidate_receipt_review,5,98,receipt_email,ACT-IN,vendor_rule,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Webflow 29.85 2026-01-09,303c1014-4b91-498a-916e-f48fb000559d
2,Q3,2026-03-18,28.38,Vercel,VERCEL INC. VERCEL.COM CA · NAB Visa ACT #8815,candidate_receipt_review,4,93,xero_transaction,ACT-IN,subscription,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Vercel 28.38 2026-03-18,1a374b52-fa13-4d46-aa67-21392e829954
2,Q3,2026-03-09,26.99,The Source Bulk Foods Maleny,SEASONS SUPERMARKET 10 MALENY · NAB Visa ACT #8815,candidate_receipt_review,5,94,xero_bill,ACT-FM,location,false,"Confirm/reject receipt candidate, then approve/create Xero target.",The Source Bulk Foods Maleny 26.99 2026-03-09,dfe893e7-c5b8-4e65-a182-47245c80fe62
2,Q2,2025-11-03,25.05,The Maleny Pie Guy,Maleny Hot Bread Bake Maleny · NAB Visa ACT #8815,candidate_receipt_review,4,90,receipt_email,ACT-FM,auto,false,"Confirm/reject receipt candidate, then approve/create Xero target.",The Maleny Pie Guy 25.05 2025-11-03,d4de38e8-ce7f-401f-adb8-eea577953979
2,Q2,2025-10-22,23.58,Cafe Mia,CAFE MIA EDGECLIFF · NAB Visa ACT #8815,candidate_receipt_review,3,98,xero_bill,ACT-JH,trip_meal,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Cafe Mia 23.58 2025-10-22,9f6aa358-e13f-4ada-bdc8-d29bd008265e
2,Q3,2026-03-09,23.35,The Source Bulk Foods Maleny,Shotgun Espresso Maleny · NAB Visa ACT #8815,candidate_receipt_review,5,96,xero_bill,ACT-FM,location,false,"Confirm/reject receipt candidate, then approve/create Xero target.",The Source Bulk Foods Maleny 23.35 2026-03-09,ab138e86-0066-450d-adac-f17cfc646bfd
2,Q2,2025-12-19,23.16,Booking.com,UBER *TRIP HELP.UBER.COM Sydney · NAB Visa ACT #8815,candidate_receipt_review,5,96,dext_receipt,ACT-GD,trip_rule,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Booking.com 23.16 2025-12-19,52ca9c91-ba9f-44cb-acea-8beb91b91195
2,Q2,2025-12-16,21.47,BP,BP CMPLX TENNANT CRK TENNANT CREEK · NAB Visa ACT #8815,candidate_receipt_review,3,95,dext_receipt,ACT-GD,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",BP 21.47 2025-12-16,9b995555-0d0d-45ab-9588-00fcaf14f9fb
2,Q2,2025-11-13,20.61,Ezymart Felix,SMP*EzyMart Grey St f3 South Brisban · NAB Visa ACT #8815,candidate_receipt_review,3,96,xero_bill,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Ezymart Felix 20.61 2025-11-13,8265d06b-983c-48a8-bf6a-98d5087e68ff
2,Q3,2026-03-16,18.15,Maleny Hardware And Rural Supplies,Maleny Hot Bread Bake Maleny · NAB Visa ACT #8815,candidate_receipt_review,3,66,dext_receipt,ACT-FM,location,false,"Confirm/reject receipt candidate, then approve/create Xero target.",Maleny Hardware And Rural Supplies 18.15 2026-03-16,1a7a6716-593b-409c-8b82-e2acd3b7f97d
2,Q3,2026-01-09,17.87,Bitwarden,BITWARDEN BITWARDEN.COMCA · NAB Visa ACT #8815,candidate_receipt_review,5,95,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Bitwarden 17.87 2026-01-09,62ceefb5-0cf8-4055-b534-037bf288722f
2,Q3,2026-03-12,16.90,Maleny Hardware And Rural Supplies,WOOLWORTHS/2 BUNYA ST MALENY · NAB Visa ACT #8815,candidate_receipt_review,3,90,dext_receipt,ACT-FM,location,false,"Confirm/reject receipt candidate, then approve/create Xero target.",Maleny Hardware And Rural Supplies 16.90 2026-03-12,1344e1c3-44be-4498-a1ae-a37e8ea6d3cc
2,Q2,2025-11-26,16.45,Audible,Audible Limited AU MELBOURNE · NAB Visa ACT #8815,candidate_receipt_review,3,90,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Audible 16.45 2025-11-26,91043f19-3d5b-47f8-8e49-9e1573b8c05e
2,Q2,2025-10-27,16.45,Audible,Audible Limited AU MELBOURNE · NAB Visa ACT #8815,candidate_receipt_review,3,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Audible 16.45 2025-10-27,72dccf96-8138-4663-918c-1a4345d03de0
2,Q2,2025-12-29,16.45,Audible,Audible Limited AU MELBOURNE · NAB Visa ACT #8815,candidate_receipt_review,1,90,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Audible 16.45 2025-12-29,bd7910a8-e652-4b7e-835c-70e14b409b27
2,Q3,2026-01-09,14.99,Apple Pty Ltd,APPLE.COM/BILL SYDNEY · NAB Visa ACT #8815,candidate_receipt_review,5,98,xero_bill,ACT-IN,subscription,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Apple Pty Ltd 14.99 2026-01-09,fd88b014-6637-44de-ab4b-0c4f354e4c9b
2,Q2,2025-10-30,12.60,NAB,C ADV INTERNET TFR FEE · NAB Visa ACT #8815,candidate_receipt_review,3,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",NAB 12.60 2025-10-30,62d57fe4-a80b-47e6-9965-123ce1b0827c
2,Q2,2025-10-31,12.07,Maleny Hardware And Rural Supplies,The Source Bulk Foods Maleny · NAB Visa ACT #8815,candidate_receipt_review,5,96,dext_receipt,ACT-FM,auto,false,"Confirm/reject receipt candidate, then approve/create Xero target.",Maleny Hardware And Rural Supplies 12.07 2025-10-31,0f265ae7-91e5-4494-9404-d9ba09e99608
2,Q2,2025-11-03,9.99,DocPlay,DOCPLAY*PREMIUM docplay.com · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",DocPlay 9.99 2025-11-03,fc6923da-59a6-4bd3-a2a5-69f6d96e4b96
2,Q2,2025-11-17,9.99,Amazon Prime,AMZNPRIMEAU MEMBERSHIP SYDNEY SOUTH · NAB Visa ACT #8815,candidate_receipt_review,2,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Amazon Prime 9.99 2025-11-17,8aacd29d-61ec-4fc3-bbf6-e029ca35aace
2,Q2,2025-12-02,9.99,DocPlay,DOCPLAY*PREMIUM docplay.com · NAB Visa ACT #8815,candidate_receipt_review,1,90,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",DocPlay 9.99 2025-12-02,e2c5dbb8-84c6-4f7a-83b3-f92dfc6ebae2
2,Q2,2025-12-16,9.99,Amazon Prime,AMZNPRIMEAU MEMBERSHIP SYDNEY SOUTH · NAB Visa ACT #8815,candidate_receipt_review,1,90,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Amazon Prime 9.99 2025-12-16,e0ea611f-6f8d-419e-ad95-a67d83f826d4
2,Q2,2025-10-16,9.99,Amazon Prime,AMZNPRIMEAU MEMBERSHIP SYDNEY SOUTH · NAB Visa ACT #8815,candidate_receipt_review,2,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Amazon Prime 9.99 2025-10-16,70185654-37d7-4f0e-818d-bf4325eeed04
2,Q2,2025-10-02,9.99,DocPlay,DOCPLAY*PREMIUM docplay.com · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",DocPlay 9.99 2025-10-02,be7bfb35-2926-4633-812b-3c05c01170bb
2,Q3,2026-03-16,9.99,Amazon,AMZNPRIMEA* AMZNPRIMEA SYDNEY SOUTH · NAB Visa ACT #8815,candidate_receipt_review,3,90,xero_bill,ACT-IN,subscription,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Amazon 9.99 2026-03-16,b7ca5923-f05c-496f-b322-ec8ed91baf85
2,Q3,2026-01-16,9.99,Amazon Prime,AMZNPRIMEA* AMZNPRIMEA SYDNEY SOUTH · NAB Visa ACT #8815,candidate_receipt_review,4,90,xero_transaction,ACT-IN,subscription,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Amazon Prime 9.99 2026-01-16,5d2868bc-dfa0-4570-b01e-4af8bb83251c
2,Q3,2026-03-30,8.95,Maleny Bakery,SEASONS SUPERMARKET 10 MALENY · NAB Visa ACT #8815,candidate_receipt_review,3,90,dext_receipt,ACT-FM,location,false,"Confirm/reject receipt candidate, then approve/create Xero target.",Maleny Bakery 8.95 2026-03-30,8b466968-0897-40d6-b984-66e45c49d113
2,Q2,2025-10-01,8.20,Linktree,LINKTREE COLLINGWOOD · NAB Visa ACT #8815,candidate_receipt_review,2,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Linktree 8.20 2025-10-01,63e7ae73-eabf-41a9-886e-c7987b065d2f
2,Q2,2025-11-03,8.05,Linktree,LINKTREE COLLINGWOOD · NAB Visa ACT #8815,candidate_receipt_review,2,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Linktree 8.05 2025-11-03,62afb633-2999-48af-88f6-ad2b94646ce5
2,Q2,2025-10-24,7.72,Railway Corporation,RAILWAY RAILWAY.COM CA · NAB Visa ACT #8815,candidate_receipt_review,1,90,xero_bill,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",Railway Corporation 7.72 2025-10-24,88bed6c1-81b5-414a-a058-d5823139f8b0
2,Q2,2025-12-18,6.19,The Beet Bar,SQ *THE BEET BAR 1800595310 · NAB Visa ACT #8815,candidate_receipt_review,2,90,dext_receipt,ACT-GD,trip_meal,true,"Confirm/reject receipt candidate, then approve/create Xero target.",The Beet Bar 6.19 2025-12-18,9cdd0169-a9dc-4348-ae68-c1a2b35927bd
2,Q2,2025-11-24,1.57,GoPayID,GoPayID DKI Jakarta · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,trip_rule,true,"Confirm/reject receipt candidate, then approve/create Xero target.",GoPayID 1.57 2025-11-24,d9ca37b4-1509-4c1d-afcc-4313865f6e77
2,Q2,2025-11-21,1.48,GoPayID,GoPayID DKI Jakarta · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,trip_rule,true,"Confirm/reject receipt candidate, then approve/create Xero target.",GoPayID 1.48 2025-11-21,2a05edb9-d32b-496e-8ba9-9c7a9316c5d0
2,Q2,2025-11-24,1.44,GoPayID,GoPayID DKI Jakarta · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,trip_rule,true,"Confirm/reject receipt candidate, then approve/create Xero target.",GoPayID 1.44 2025-11-24,6fc3719a-d6d0-4a99-9386-dc9d10ed117e
2,Q2,2025-11-24,1.39,GoPayID,GoPayID DKI Jakarta · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,trip_rule,true,"Confirm/reject receipt candidate, then approve/create Xero target.",GoPayID 1.39 2025-11-24,81590e35-138c-470e-a64b-ff054f01fb77
2,Q2,2025-11-21,1.29,GoPayID,GoPayID DKI Jakarta · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,trip_rule,true,"Confirm/reject receipt candidate, then approve/create Xero target.",GoPayID 1.29 2025-11-21,d32c9112-50ff-4fc5-9116-fb49a88488de
2,Q2,2025-11-24,1.20,GoPayID,GoPayID DKI Jakarta · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,trip_rule,true,"Confirm/reject receipt candidate, then approve/create Xero target.",GoPayID 1.20 2025-11-24,861d6252-9ba6-424b-9ce1-8e2112cfaf6c
2,Q2,2025-11-19,1.06,GoPayID,GoPayID DKI Jakarta · NAB Visa ACT #8815,candidate_receipt_review,3,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",GoPayID 1.06 2025-11-19,4b556bcd-b4ca-44fd-9056-760526d8df92
2,Q2,2025-11-04,0.84,NAB,INTEREST ON CASH ADV(S) · NAB Visa ACT #8815,candidate_receipt_review,5,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",NAB 0.84 2025-11-04,be218526-ead2-4948-a3fc-7b435b2a9473
2,Q2,2025-11-19,0.64,GoPayID,GoPayID DKI Jakarta · NAB Visa ACT #8815,candidate_receipt_review,1,99,xero_transaction,ACT-IN,auto,true,"Confirm/reject receipt candidate, then approve/create Xero target.",GoPayID 0.64 2025-11-19,03b69fa9-871c-4215-b007-a7ebf5d3d8d5
3,Q3,2026-02-25,81.90,MALENY HARDWARE AND RURALMALENY,MALENY HARDWARE AND RURALMALENY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-FM,location,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,MALENY HARDWARE AND RURALMALENY 81.90 2026-02-25,94997179-4829-426b-b2ef-1c1eeb8b6f01
3,Q3,2026-03-24,81.87,JLL INVESTMENT GROUP FAIRFIELD,JLL INVESTMENT GROUP FAIRFIELD · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,JLL INVESTMENT GROUP FAIRFIELD 81.87 2026-03-24,59bd6306-7664-4d43-8007-959ba816ecfb
3,Q3,2026-03-30,76.23,AMPOL CANBERRA 20006F CANBERRA AIRP,AMPOL CANBERRA 20006F CANBERRA AIRP · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,AMPOL CANBERRA 20006F CANBERRA AIRP 76.23 2026-03-30,78970d5c-0776-44e5-9b6d-6cddfe70512f
3,Q3,2026-01-13,75.00,Xero,XERO AU INV-49391965 HAWTHORN · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Xero 75.00 2026-01-13,edc520ab-13dc-48d0-910d-d96f2b38222a
3,Q3,2026-01-06,74.99,LinkedIn,LinkedInPreC *29661164 16506873555 · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,LinkedIn 74.99 2026-01-06,ae3f7789-2875-4693-9046-6060772ef2ff
3,Q2,2025-12-29,73.66,Mighty Networks,MIGHTY NETWORKS MIGHTYNETWORKCA · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Mighty Networks 73.66 2025-12-29,cbdffbcc-4fbb-43aa-abe8-2d6c15f206c5
3,Q2,2025-10-21,73.10,Woolworths,WOOLWORTHS/CNR 540 GEORGESYDNEY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-HV,trip_meal,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Woolworths 73.10 2025-10-21,520c1c75-e62e-4e4f-a292-03c1962334e1
3,Q2,2025-11-24,72.90,Squarespace,SQSP* DOMAIN#210630189 SQUARESPACE.CNY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Squarespace 72.90 2025-11-24,d0e44b34-ca41-42d2-a889-25addbc93a4e
3,Q3,2026-03-25,70.92,Mighty Networks,MIGHTY NETWORKS MIGHTYNETWORKCA · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Mighty Networks 70.92 2026-03-25,122ca2ea-f6f9-4635-b58a-704f2100730e
3,Q3,2026-02-25,69.56,Mighty Networks,MIGHTY NETWORKS MIGHTYNETWORKCA · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,subscription,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Mighty Networks 69.56 2026-02-25,691b633d-b0cd-4e6d-a8de-475d5e96afa0
3,Q3,2026-03-20,68.10,Woolworths,WOOLWORTHS/40 HARTLEY ST ALICE SPRINGS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Woolworths 68.10 2026-03-20,5a436fbf-a3d9-4fb3-993a-28bac563df57
3,Q2,2025-10-14,64.99,BEARPEP PTY LTD LARRAKEYAH,BEARPEP PTY LTD LARRAKEYAH · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,BEARPEP PTY LTD LARRAKEYAH 64.99 2025-10-14,7f0c4889-5ddd-47c0-8903-e403f33d9b3e
3,Q3,2026-03-24,62.54,GUSTO PIZZERIA Ljubljana,GUSTO PIZZERIA Ljubljana · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,GUSTO PIZZERIA Ljubljana 62.54 2026-03-24,5627c1fc-fa06-4aeb-897d-2950be27e568
3,Q2,2025-12-10,62.01,Poi Minchinbury,Poi Minchinbury Minchinbury · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-MY,auto,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Poi Minchinbury 62.01 2025-12-10,38285c8b-3665-440b-889b-5e3c96b32f10
3,Q2,2025-12-18,58.99,Amazon,AMAZON RETA* AMAZON AU SYDNEY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Amazon 58.99 2025-12-18,d7d0c7a5-d172-47fd-9207-4f620e7674d1
3,Q3,2026-03-18,55.33,CabFare,CabFare Payments Melbourne · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,CabFare 55.33 2026-03-18,99ac68f6-276d-45e4-b13f-f5c5c2b5ec3c
3,Q2,2025-12-19,50.75,Alice Springs Casino,ALICE SPRINGS CASINO O ALICE SPRINGS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Alice Springs Casino 50.75 2025-12-19,b3895a15-aa16-4b09-9bb7-d279942339ef
3,Q2,2025-10-20,49.68,TEITZEL'S IGA/20 MORRIS STULLY,TEITZEL'S IGA/20 MORRIS STULLY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-HV,trip_meal,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,TEITZEL'S IGA/20 MORRIS STULLY 49.68 2025-10-20,122ac3fa-2f18-42ae-8f97-f2a9b8712b5e
3,Q2,2025-11-04,45.80,Internet Banking Transfer,INTERNET BANKING TRANSFERMELBOURNE · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Internet Banking Transfer 45.80 2025-11-04,70e14056-4995-4169-8406-3dac32069fea
3,Q2,2025-12-24,42.35,Mortadeli,SQ *MORTADELI Hughesdale · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,trip_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Mortadeli 42.35 2025-12-24,d0fa2ba8-55ca-45db-95e1-5f0919a4c0d2
3,Q3,2026-03-25,40.76,SQ *EAT LEBANESE Caringbah,SQ *EAT LEBANESE Caringbah · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,SQ *EAT LEBANESE Caringbah 40.76 2026-03-25,b7e6f9f2-7671-4b01-a518-3721beba03a5
3,Q2,2025-12-29,36.88,Chocolate Country,Chocolate Country Montville · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-FM,trip_rule,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Chocolate Country 36.88 2025-12-29,abbd3938-0f7d-4eb2-ad62-f2740c6dc26d
3,Q3,2026-03-24,36.54,ALICE SPRINGS CASINO O ALICE SPRINGS,ALICE SPRINGS CASINO O ALICE SPRINGS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,ALICE SPRINGS CASINO O ALICE SPRINGS 36.54 2026-03-24,2e9c6949-e8ec-4dc2-a172-9fa7b8bfc973
3,Q3,2026-03-23,35.99,Illustrator Sydney,Illustrator Sydney · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_override,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Illustrator Sydney 35.99 2026-03-23,d2891871-96ae-4286-af60-4531ea390d81
3,Q3,2026-01-22,35.99,Illustrator Sydney,Illustrator Sydney · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_override,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Illustrator Sydney 35.99 2026-01-22,bc5596aa-9687-4ff6-8bdf-6c703e8e5a30
3,Q3,2026-03-30,35.20,COASTAL FASTENERS PTY LTDMAROOCHYDORE,COASTAL FASTENERS PTY LTDMAROOCHYDORE · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-FM,location,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,COASTAL FASTENERS PTY LTDMAROOCHYDORE 35.20 2026-03-30,66588349-6770-433d-92b6-4ac63ecaa902
3,Q2,2025-12-17,34.22,Linkt Avis Budget,Linkt Avis Budget Grou Sydney · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,trip_rule,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,Linkt Avis Budget 34.22 2025-12-17,bb8e763a-fe35-48db-9e46-ce28a0dc1bd7
3,Q2,2025-11-17,34.00,AIG Australia,AIG Australia - · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-IN,vendor_override,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,AIG Australia 34.00 2025-11-17,9b737c01-2bac-4fc0-b1eb-4b90ecf5f273
3,Q3,2026-03-05,33.42,SEASONS SUPERMARKET 10 MALENY,SEASONS SUPERMARKET 10 MALENY · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-FM,location,false,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,SEASONS SUPERMARKET 10 MALENY 33.42 2026-03-05,a1698749-4a23-4568-a670-706fc17273b0
3,Q3,2026-03-20,31.97,MIYABI SUSHI ALICE SPRINGS,MIYABI SUSHI ALICE SPRINGS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,location,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,MIYABI SUSHI ALICE SPRINGS 31.97 2026-03-20,08018059-83c5-4943-809c-b8aff7a8f333
3,Q2,2025-10-13,31.75,BOJANGLES SALOON&DININ ALICE SPRINGS,BOJANGLES SALOON&DININ ALICE SPRINGS · NAB Visa ACT #8815,under_threshold_needs_file_if_available,0,,,ACT-GD,auto,true,Check Xero Expenses draft and attach file if available; otherwise mark low-value policy decision.,BOJANGLES SALOON&DININ ALICE SPRINGS 31.75 2025-10-13,c67805b6-e89d-4c55-93dc-d153a62f3928
